cbsa,name,n_bg,pop,radius_km,cent_lat,cent_lon,center_lat,center_lon,bearing,compass,strength,r2,radial,r2_polar,bearing_polar,peak_dx,peak_dy,core
25420,"Harrisburg-Carlisle, PA",367,550687.0,50.0,40.270953929296276,-76.95512467450314,40.26962607457449,-76.85251220468632,160.2918975184064,SSE,0.09437142445655204,0.0087337420696455,0.13303906933388587,0.015672355078948597,19.472107244928864,8.657160947483568,-0.14682620800664026,rich suburbs
44060,"Spokane-Spokane Valley, WA",369,542675.0,50.0,47.72855164343871,-117.40390052494313,47.683268682529345,-117.40941943962221,74.95860289841181,ENE,0.17170833492917023,0.02944203452123806,0.3389240439992186,0.08630286831689904,14.287147582619172,-0.4104798856632428,-5.007118119592491,rich suburbs
20500,"Durham-Chapel Hill, NC",389,531267.0,50.0,35.98165480100391,-78.9910963518872,35.98282170383634,-78.90553536942087,194.42921612651466,SSW,0.128807886818754,0.03876676071555274,0.16014247127995743,0.07655927517697436,206.2666978842369,7.6557443508893,0.12902911379300974,rich suburbs
39900,"Reno, NV",389,525362.0,49.12746545840759,39.513525772961714,-119.74091242623874,39.53170996519978,-119.79765642653224,207.19274629964792,SSW,0.11257421573960719,0.015251382429392724,0.4576946952894217,0.16775629433730777,233.04329050517094,-4.8405475509378455,2.0106988725317123,rich suburbs
16860,"Chattanooga, TN-GA",380,521855.0,42.76997632440228,35.048314828704925,-85.24341425007805,35.01991383451806,-85.26164589155194,70.64509793704039,ENE,0.2860444457740468,0.12293128480289961,0.3247259687894583,0.1704175434768027,62.740324848588806,-1.6503902581384082,-3.1404115312185326,rich suburbs
29540,"Lancaster, PA",340,521685.0,30.992803637930873,40.07451473443926,-76.29194440171398,40.03988650923363,-76.31446834857086,5.521415667985869,N,0.09276898987700939,0.007710977164108845,0.11805290450872061,0.03516265516965578,325.4782830768602,-1.9057982384390293,-3.828981373887288,rich suburbs
42540,"Scranton--Wilkes-Barre, PA",439,520413.0,42.0689255600001,41.307022013145165,-75.81716494433893,41.419122159802484,-75.66103355505838,322.0485617512455,NW,0.15373704786773548,0.027025088813969256,0.1721309237627458,0.04334827256771023,14.732715847797639,12.968481717364568,12.395361616486682,rich suburbs
22220,"Fayetteville-Springdale-Rogers, AR",287,511828.0,41.45717606195735,36.22101301553485,-94.18988022466371,36.16870596519978,-94.13834637775972,346.9030462893275,NNW,0.18747010356665705,0.0864205911928645,0.19868458523943294,0.09824663211887008,331.64186952501063,4.597070265991505,-5.783799783750759,rich suburbs
33700,"Modesto, CA",306,509117.0,31.87374604989071,37.61809862837896,-120.95513335028154,37.653787378551925,-120.97596719461401,7.574432743091494,N,0.10340425147945878,0.009171566100631301,0.2762639289315766,0.09527636732397682,12.709520604469349,-1.824738909965614,3.9462478616252348,rich suburbs
27140,"Jackson, MS",356,500370.0,50.0,32.34618874466838,-90.12670172169797,32.369444725143346,-90.15535960777576,57.28321707708541,ENE,0.12659728907225865,0.03748454281605851,0.16175685307447793,0.1705694455401192,55.81055316074253,-2.677114258682465,2.571506785038345,rich suburbs
38860,"Portland-South Portland, ME",336,448723.0,50.0,43.63439806379086,-70.40573761762371,43.6665542904842,-70.28096204343872,89.00260177881074,E,0.095440940713757,0.028173346671775956,-0.013016531475842044,0.02766995937094141,28.233901737381913,9.985637621263237,3.5556426103890217,rich core
